uid,log_followers,log_view,like_rate,engagement_rate,duration_engagement
3493265644980448,6.43868946188791,8.089006329411983,0.05298300809875141,0.012034802992016562,0.011997699147570977
3493274731940507,5.122769455632014,6.524657269431109,0.031188424537594888,0.00839525176343908,0.008387968681178493
3493277808462089,4.735255479712433,6.550864159418295,0.04099825607560756,0.003530645252025203,0.003479275513912188
3493284731160723,4.920415541553666,7.0833371479128475,0.021849579319909187,0.0030193352549676106,0.0029936561458124133
3493290464774630,3.5597869682005565,6.499951976425188,0.05970409816545417,0.010432182653173208,0.010370171087932648
3493295938341480,4.79905092324618,6.320813008327684,0.05558400733801195,0.016397136455491804,0.016369524322509803
3494350455572864,4.657533887557986,5.7647602802977636,0.11677246249018101,0.029955258078211557,0.029925922905001543
3494360450599286,5.49045713976724,6.690278056453587,0.06233416392500679,0.013684490924568509,0.013545568458736145
3494369030048374,5.182523069848925,6.629731326777587,0.04741909514922747,0.009636604900219461,0.009630124332028325
3537120656361663,5.599331670134459,8.145995419122812,0.012837148027803204,0.0026343307461981873,0.0026287859483142915
3546377760016527,5.707159531154201,7.3315170009550545,0.05374955195733468,0.012015933306081774,0.01198653179509458
3546384250702091,6.016114503310273,8.485288886612055,0.07409511547519688,0.006677010634772843,0.006616511144306298
3546388260456549,5.8488422234582895,7.80236123011174,0.14544720133121658,0.01138976664696555,0.01117500176050296
3546393513823043,4.8097885847427815,7.804123853360622,0.009140626302538896,0.0033789242420850457,0.003375210323416462
3546559388059873,4.79916817617015,6.277497131239638,0.024176172202838728,0.0023243477205187623,0.002203614730536806
3546570452634084,5.996878391047569,6.81769927290578,0.05520520691871988,0.008914771322385415,0.007815224518792895
3546590606265120,4.7646467989831045,6.227716037038922,0.04457671213820823,0.014731861945676848,0.014700973729954537
3546592848120041,4.699334658567473,6.203772951324408,0.0717748750407357,0.015844290529742212,0.015779077748598457
3546599741458758,5.910262519932483,7.022716856402588,0.0363310378024249,0.0061247057510508685,0.006079156125736101
3546606861289663,4.865950408618502,7.248999539586577,0.027512368337619334,0.0040071610244125835,0.0039589877235740225
3546617005214518,3.7955324427101544,5.5889537138686345,0.05210405351087841,0.014330804827522237,0.014312063803996336
3546620985608836,4.93752290693622,6.132200114078037,0.0434580580065245,0.016093185417162988,0.016075465192979928
3546687211572101,5.989510329894974,7.092807249382473,0.051500476318614354,0.01680297094246478,0.016775163731063965
3546695956695430,4.88821320240173,6.428699657552834,0.0428081075108618,0.005384952489056217,0.005378691826374565
3546814389160076,5.135212185207581,7.015204538662562,0.2561449328847946,0.044850756018294954,0.0442497558876498
3546844774796156,4.8959968052152565,6.231432123269463,0.11095505947699683,0.02192323629047593,0.021843719538408916
3546849570982343,3.780533325316404,6.448625635642163,0.0315083554697191,0.0026199894143999047,0.0026042842592360125
3546872847272223,5.464927495992864,6.59941895838225,0.08900715035258774,0.010813285952731412,0.010681922504456542
